Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_785801726428836,2023-04-19,9:15:01,photo,"With ExploreAI, there are three ways to pay:

- Self-funded: Pay your way
- Scholarship: Get paid to study
- Accelerator: Learn now, pay later

Follow this link to learn more about our tuition options.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785801713095504&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=naLvESRMbBYAX9BqHk_&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBXMXbCIRQGnJgYsBZVLHUC6I7ZlXaGptdY0-F-N_y9fw&oe=645C2B88,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=naLvESRMbBYAX9BqHk_&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCgjm7oK5LolQYIYWWMaq3kfK22tBU5efoS-ydwVUUNAw&oe=645C2B88,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785801726428836,Zandile Zee Ndlovu,13,15,10,5,8,4,1134,1121
926011594215556_785801726428836,2023-04-19,9:15:01,photo,"With ExploreAI, there are three ways to pay:

- Self-funded: Pay your way
- Scholarship: Get paid to study
- Accelerator: Learn now, pay later

Follow this link to learn more about our tuition options.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=785801713095504&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=naLvESRMbBYAX9BqHk_&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBXMXbCIRQGnJgYsBZVLHUC6I7ZlXaGptdY0-F-N_y9fw&oe=645C2B88,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342205499_187974207383519_4441096213588951006_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFvl87PDpwsDfObHV_DQXvcq36Ubfh39B-rfpRt-Hf0H84mKY8g5i1BjBqM3ccEsao&_nc_ohc=naLvESRMbBYAX9BqHk_&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCgjm7oK5LolQYIYWWMaq3kfK22tBU5efoS-ydwVUUNAw&oe=645C2B88,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=785801726428836,👏on it.,13,15,10,5,8,4,1134,1121
926011594215556_789466302729045,2023-04-24,16:35:02,photo,"Think you know someone who's got what it takes to complete a course with ExploreAI Academy? Refer them successfully and stand a chance to be paid R5,000 (or the equivalent in your currency). Ts and Cs in the referral form.

Hit the link to refer and win.

https://bit.ly/3my026J

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=789466286062380&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342900060_1369544330626877_7921781851383712712_n.jpg?stp=dst-jpg_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF6nDLwPCNlMjxu50-noVKHkMtJS3lF-NeQy0lLeUX41ybA6apEV_8GwoZYZYRb5J8&_nc_ohc=HMnlZUet6XIAX9mry-2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBGnnhqr971ZkZpQRlXGHqByLw5hxLueL68gG5nsiYezg&oe=645B11F0,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/342900060_1369544330626877_7921781851383712712_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF6nDLwPCNlMjxu50-noVKHkMtJS3lF-NeQy0lLeUX41ybA6apEV_8GwoZYZYRb5J8&_nc_ohc=HMnlZUet6XIAX9mry-2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBAkXobgouLO0FJjJh6SYu7BuiCSQQc8JmvGSqLrLU7dg&oe=645B11F0,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=789466302729045,,7,3,7,,0,0,399,396
926011594215556_790143072661368,2023-04-25,16:19:02,photo,"Got a job? Study part-time. Keen to get through the course as fast as possible? Do it full-time.

*Scholarship and Accelerator tuition options include a 3-month internship after the coursework

Learn more here: https://bit.ly/3MIBORQ

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=790143045994704&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343338592_246564714546685_2299730813137712373_n.jpg?stp=dst-jpg_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHVzw7QMUubsCg415F7s1IKo1LOmGpiixGjUs6YamKLEVya4DfDd9iXJGzPIvt7U4U&_nc_ohc=Iu48uBof3aUAX8lsIIi&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDw73nElwPM6-WFhvDUWulpgaUewptqeOSjcH5vz-tUxw&oe=645CC467,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343338592_246564714546685_2299730813137712373_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHVzw7QMUubsCg415F7s1IKo1LOmGpiixGjUs6YamKLEVya4DfDd9iXJGzPIvt7U4U&_nc_ohc=Iu48uBof3aUAX8lsIIi&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCSeT4dqV4p-DuUa3u1QY0g74wzYWXqPL0tCbD0NNJ3mg&oe=645CC467,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=790143072661368,When is the closing date for the scholarship?,12,11,7,1,2,0,1023,1018
926011594215556_790603872615288,2023-04-26,9:18:00,photo,"Join us for our Choose Growth Wednesday session on April 26th, where we'll be joined by our guest Thobela Iviwe Nyangiwe, an AI Engineer at CSIR. 🤖

He'll be sharing his insights and experience on how to navigate a successful career in data science. Whether you're just starting out or looking to take your career to the next level, this is a session you won't want to miss!

More details here: https://bit.ly/3Hdgv7n

#ExploreAIAcademy #AI #DataScience #DataEngineering #ChooseGrowth #Webinar",https://www.facebook.com/photo.php?fbid=790603849281957&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343600006_183879867890541_8788295850183706796_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFHXDQ62dZJA2tr7DY8zhTMyNcKfuoDxZrI1wp-6gPFmrY0fBk1IIhI7ISlmDqwdec&_nc_ohc=iy1XxKPnStIAX_Uwj9H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD-1YcJUhjv1tdyv_6QUySOGnCqz9YFQplhiwcrBtrRVA&oe=645B237C,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343600006_183879867890541_8788295850183706796_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFHXDQ62dZJA2tr7DY8zhTMyNcKfuoDxZrI1wp-6gPFmrY0fBk1IIhI7ISlmDqwdec&_nc_ohc=iy1XxKPnStIAX_Uwj9H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAyA8PbGQjnS_ro-diT14f9zC_EzMZZV-lPeYx2mxfF0A&oe=645B237C,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=790603872615288,Is there a recording of this ? I missed it,19,12,14,2,2,0,1137,1108
926011594215556_790685395940469,2023-04-26,12:38:00,photo,"With ExploreAI, there are three ways to pay:

- Self-funded: Pay your way
- Scholarship: Get paid to study
- Accelerator: Learn now, pay later

Follow this link to learn more about our tuition options.

https://admissions.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=790685365940472&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343305132_209608575109699_7945707204771016659_n.jpg?stp=dst-jpg_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHzS9meu6Rnb4x-FKfxEqYi4Nnt98nlpCbg2e33yeWkJjsAD8e-GcToKzUhp8arxuo&_nc_ohc=RO-0IlZZ7SEAX_jaLA7&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDhPN0ufn7cgDnyfJCOFrejQeFjkPU9xGIkPt-SEAWhhQ&oe=645BF4EC,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343305132_209608575109699_7945707204771016659_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHzS9meu6Rnb4x-FKfxEqYi4Nnt98nlpCbg2e33yeWkJjsAD8e-GcToKzUhp8arxuo&_nc_ohc=RO-0IlZZ7SEAX_jaLA7&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBMVh52L6QadPJe4_5qwDsZpBcOgfeaGVz-wENL2PVttQ&oe=645BF4EC,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=790685395940469,after attending today's meeting on Teams about how ExploreAI works. that made me more interested in upskilling with Explore AI Academy,3,2,2,,1,1,470,454
926011594215556_791393365869672,2023-04-27,12:34:00,photo,"Applications are open for all of our programmes with a July 2023 start date!

Choose between data science and data engineering, and three tuition options.

Follow the link below to apply.

https://lnkd.in/dg3-bFrr

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=791393349203007&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343085521_234695402575997_8707631180413661490_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEwI1wTb0mFIYS4fJdPG9pF3iCTQQFmO8_eIJNBAWY7z6LbH_GZPXdgu-LdwZCJqxc&_nc_ohc=gAjyb6PkLmQAX9_o8zd&_nc_oc=AQn72JazcNqsfRzCF3VqjhpYlLJSugX0nJYew0G0fPBZ48MImrO_7QBUsFQ4ovCni8c&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAsqZvX_Mvf4IIwGp-z6NakaNO9ivAJyBO3DUnoAt8A9w&oe=645ADD9D,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343085521_234695402575997_8707631180413661490_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEwI1wTb0mFIYS4fJdPG9pF3iCTQQFmO8_eIJNBAWY7z6LbH_GZPXdgu-LdwZCJqxc&_nc_ohc=gAjyb6PkLmQAX9_o8zd&_nc_oc=AQn72JazcNqsfRzCF3VqjhpYlLJSugX0nJYew0G0fPBZ48MImrO_7QBUsFQ4ovCni8c&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBYC7JInjHNpC0h-CHF71gHBJKlEuUcfylU5eLjelq3AA&oe=645ADD9D,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=791393365869672,"My registration ID is blank on my dashboard, please assist as I want to submit the video.",7,12,2,1,3,0,936,940
926011594215556_791393365869672,2023-04-27,12:34:00,photo,"Applications are open for all of our programmes with a July 2023 start date!

Choose between data science and data engineering, and three tuition options.

Follow the link below to apply.

https://lnkd.in/dg3-bFrr

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData",https://www.facebook.com/photo.php?fbid=791393349203007&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343085521_234695402575997_8707631180413661490_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEwI1wTb0mFIYS4fJdPG9pF3iCTQQFmO8_eIJNBAWY7z6LbH_GZPXdgu-LdwZCJqxc&_nc_ohc=gAjyb6PkLmQAX9_o8zd&_nc_oc=AQn72JazcNqsfRzCF3VqjhpYlLJSugX0nJYew0G0fPBZ48MImrO_7QBUsFQ4ovCni8c&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAsqZvX_Mvf4IIwGp-z6NakaNO9ivAJyBO3DUnoAt8A9w&oe=645ADD9D,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/343085521_234695402575997_8707631180413661490_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEwI1wTb0mFIYS4fJdPG9pF3iCTQQFmO8_eIJNBAWY7z6LbH_GZPXdgu-LdwZCJqxc&_nc_ohc=gAjyb6PkLmQAX9_o8zd&_nc_oc=AQn72JazcNqsfRzCF3VqjhpYlLJSugX0nJYew0G0fPBZ48MImrO_7QBUsFQ4ovCni8c&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBYC7JInjHNpC0h-CHF71gHBJKlEuUcfylU5eLjelq3AA&oe=645ADD9D,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=791393365869672,❤️❤️,7,12,2,1,3,0,936,940
926011594215556_795481992127476,2023-05-03,9:30:02,photo,"Attention: Current and future students!

In this latest podcast episode, Dave Labuschagne reveals a host of insights from his experience of helping graduates find jobs.

If you've done one of our courses in the last year, you've probably met him. If you haven't, this is an interesting conversation to discover the mistakes students are making at job prep and interview time. Also – Dave's just a cool guy. 

Give it a listen on your favourite player here: https://bit.ly/44nUY5K

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData #Podcast",https://www.facebook.com/photo.php?fbid=795481975460811&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344214732_1669658553473554_4898563804399735388_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFWnGtOHGuKNtyH6WRgZsPMxXnN2c9EDuDFec3Zz0QO4Imj_mq3iNdduzU0Vg--b0I&_nc_ohc=Ct1QgSphSl0AX95ouDD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfADkHmRFxD0w_5vOcaLD3s1CuipFjPjZV0-S0M5s_BPVA&oe=645C4D87,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344214732_1669658553473554_4898563804399735388_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFWnGtOHGuKNtyH6WRgZsPMxXnN2c9EDuDFec3Zz0QO4Imj_mq3iNdduzU0Vg--b0I&_nc_ohc=Ct1QgSphSl0AX95ouDD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfANK8bUcTWk43v_0bBpvp_4x4DdGqqcdf3fcn61CMLWKg&oe=645C4D87,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=795481992127476,I pray am considered,16,17,12,2,2,0,941,955
926011594215556_795481992127476,2023-05-03,9:30:02,photo,"Attention: Current and future students!

In this latest podcast episode, Dave Labuschagne reveals a host of insights from his experience of helping graduates find jobs.

If you've done one of our courses in the last year, you've probably met him. If you haven't, this is an interesting conversation to discover the mistakes students are making at job prep and interview time. Also – Dave's just a cool guy. 

Give it a listen on your favourite player here: https://bit.ly/44nUY5K

#ExploreAIAcademy #DataScience #DataEngineering #TechSkills #eLearning #MachineLearning #BigData #Podcast",https://www.facebook.com/photo.php?fbid=795481975460811&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344214732_1669658553473554_4898563804399735388_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFWnGtOHGuKNtyH6WRgZsPMxXnN2c9EDuDFec3Zz0QO4Imj_mq3iNdduzU0Vg--b0I&_nc_ohc=Ct1QgSphSl0AX95ouDD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfADkHmRFxD0w_5vOcaLD3s1CuipFjPjZV0-S0M5s_BPVA&oe=645C4D87,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344214732_1669658553473554_4898563804399735388_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFWnGtOHGuKNtyH6WRgZsPMxXnN2c9EDuDFec3Zz0QO4Imj_mq3iNdduzU0Vg--b0I&_nc_ohc=Ct1QgSphSl0AX95ouDD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfANK8bUcTWk43v_0bBpvp_4x4DdGqqcdf3fcn61CMLWKg&oe=645C4D87,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=795481992127476,This is a great listen,16,17,12,2,2,0,941,955
926011594215556_796302172045458,2023-05-04,12:52:00,photo,"Watch this space!

Fri 5 May 2023, 9am CAT

#DataScience #DataEngineering #ExploreAIAcademy #Giveaway #Competition",https://www.facebook.com/photo.php?fbid=796302158712126&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344338300_627991672181606_526387626159961398_n.jpg?stp=dst-jpg_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG9AWj0P4K8jDGzbwXFbsFeZIcGO_HJ5W1khwY78cnlbfBn-FCb0dyT6Yfgp5_xQD8&_nc_ohc=Ga2sJJyFqZoAX_NRuDe&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAS9k4Esvpstsa5-MRCZ0WBqmL6o48E1QKl8oyqi4DtrQ&oe=645C2031,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344338300_627991672181606_526387626159961398_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG9AWj0P4K8jDGzbwXFbsFeZIcGO_HJ5W1khwY78cnlbfBn-FCb0dyT6Yfgp5_xQD8&_nc_ohc=Ga2sJJyFqZoAX_NRuDe&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCmcH2zHUdWgiZ8eo6fJuli-qZUSZ12p_Fz7mcGWVoVzA&oe=645C2031,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=796302172045458,,6,,4,,0,0,123,121
926011594215556_796978485311160,2023-05-05,10:21:00,photo,"Win a course in data science or data engineering worth R65,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the two people with the most entries at the end of the competition period 🏆

https://enter.explore.ai

#ExploreAIAcademy #DataScience #DataEngineering #Education #Giveaway #Competition",https://www.facebook.com/photo.php?fbid=796978468644495&set=a.725513949124281&type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344390828_169268339101294_6409833320478837475_n.jpg?stp=dst-jpg_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEQiC84fjJtNPLx1gW6h60ceIp8HLGP-zx4inwcsY_7PPsJGSElI0relYseslMRjIM&_nc_ohc=tPmo4OTnnzwAX-61tz5&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDqirDwUtXBSLeUiLDCS33TqW_mTa0R-WEV6E2BhPVVhQ&oe=645B5D20,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/344390828_169268339101294_6409833320478837475_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEQiC84fjJtNPLx1gW6h60ceIp8HLGP-zx4inwcsY_7PPsJGSElI0relYseslMRjIM&_nc_ohc=tPmo4OTnnzwAX-61tz5&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDTE31_umdbaFXSTJ5qtibvOV4hsGm-aJEuhU9AKJ-SRg&oe=645B5D20,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=796978485311160,"💖💋07030920804 MTN 🙏🏾

Plz help me cuz I dey run out of Data for 1week now abeg",11,20,8,3,1,1,895,893
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBOJYOrMWvd0swCpik0VxgBWcnRs5rzOjzS8afzKAGzmQ&oe=647E4979,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAGAaQpKdXxiJr2U9CTQJF9YVVEsrKilcDGj9vONlHxaQ&oe=647E4979,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,Does your company over Nd result with an intermediate in programming,40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBOJYOrMWvd0swCpik0VxgBWcnRs5rzOjzS8afzKAGzmQ&oe=647E4979,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAGAaQpKdXxiJr2U9CTQJF9YVVEsrKilcDGj9vONlHxaQ&oe=647E4979,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,I failed 2 explore data science video interviews.  I don't know what's the problem ,40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBOJYOrMWvd0swCpik0VxgBWcnRs5rzOjzS8afzKAGzmQ&oe=647E4979,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAGAaQpKdXxiJr2U9CTQJF9YVVEsrKilcDGj9vONlHxaQ&oe=647E4979,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,"I will like a one on one coaching here in Lagos Nigeria..
Kindly advice please",40,34,38,2,16,1,1,1
926011594215556_926037970879585,2021-09-20,10:09:21,profile_media,www.explore-datascience.net,https://facebook.com/explore.ai.academy,Explore AI Academy,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBOJYOrMWvd0swCpik0VxgBWcnRs5rzOjzS8afzKAGzmQ&oe=647E4979,https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/21106327_926037970879585_3681215066882213199_n.png?_nc_cat=108&ccb=1-7&_nc_sid=174925&_nc_eui2=AeGHTEfX011IHjKMWI-d7shC9aHgu0uTltX1oeC7S5OW1UvG-RfVIeMBoHaphRWTch0&_nc_ohc=Cjdp_WVjwC4AX_l0MVm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAGAaQpKdXxiJr2U9CTQJF9YVVEsrKilcDGj9vONlHxaQ&oe=647E4979,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=926037970879585,"I've got a problem, l logged out of my Facebook before completing my assessment, how do l complete it 😭",40,34,38,2,16,1,1,1
